,value,percentage,datetime,tipo_energia,comunidad,id_comunidad
12377,16.4285,0.030448860519253294,2015-12-12T00:00:00.000+01:00,Renovable,Melilla,8745
12378,18.074,0.034794360210375554,2015-12-13T00:00:00.000+01:00,Renovable,Melilla,8745
12379,17.979,0.03196692892385651,2015-12-14T00:00:00.000+01:00,Renovable,Melilla,8745
12380,18.289,0.031232015847400464,2015-12-15T00:00:00.000+01:00,Renovable,Melilla,8745
12381,16.717,0.02840577937050876,2015-12-16T00:00:00.000+01:00,Renovable,Melilla,8745
12382,9.237,0.015565939964038418,2015-12-17T00:00:00.000+01:00,Renovable,Melilla,8745
12383,15.2225,0.026128068299431352,2015-12-18T00:00:00.000+01:00,Renovable,Melilla,8745
12384,16.5685,0.030264809087936637,2015-12-19T00:00:00.000+01:00,Renovable,Melilla,8745
12385,16.974,0.03192119560618113,2015-12-20T00:00:00.000+01:00,Renovable,Melilla,8745
12386,15.338,0.026280844180878282,2015-12-21T00:00:00.000+01:00,Renovable,Melilla,8745
12387,16.2695,0.028043706088791136,2015-12-22T00:00:00.000+01:00,Renovable,Melilla,8745
12388,15.946,0.027720844524411762,2015-12-23T00:00:00.000+01:00,Renovable,Melilla,8745
12389,15.2795,0.027182160234115797,2015-12-24T00:00:00.000+01:00,Renovable,Melilla,8745
12390,16.1275,0.03190102621313901,2015-12-25T00:00:00.000+01:00,Renovable,Melilla,8745
12391,0.12,0.00022440770391647546,2015-12-26T00:00:00.000+01:00,Renovable,Melilla,8745
12392,2.994,0.005760129285466929,2015-12-27T00:00:00.000+01:00,Renovable,Melilla,8745
12393,15.7375,0.02766565995014468,2015-12-28T00:00:00.000+01:00,Renovable,Melilla,8745
12394,16.966,0.029813974575705286,2015-12-29T00:00:00.000+01:00,Renovable,Melilla,8745
12395,16.3335,0.028700327707540794,2015-12-30T00:00:00.000+01:00,Renovable,Melilla,8745
12396,15.995,0.02857990311957817,2015-12-31T00:00:00.000+01:00,Renovable,Melilla,8745
12397,527.0385,0.971825570974963,2015-01-01T00:00:00.000+01:00,No renovable,Melilla,8745
12398,573.981,0.975040514784074,2015-01-02T00:00:00.000+01:00,No renovable,Melilla,8745
12399,549.4195,0.9744417643615985,2015-01-03T00:00:00.000+01:00,No renovable,Melilla,8745
12400,535.641,0.9745767029224147,2015-01-04T00:00:00.000+01:00,No renovable,Melilla,8745
12401,576.0185,0.9767594671405606,2015-01-05T00:00:00.000+01:00,No renovable,Melilla,8745
12402,541.669,0.9766717693790378,2015-01-06T00:00:00.000+01:00,No renovable,Melilla,8745
12403,597.2835,0.9775203389747291,2015-01-07T00:00:00.000+01:00,No renovable,Melilla,8745
12404,613.2305,0.9830405091293822,2015-01-08T00:00:00.000+01:00,No renovable,Melilla,8745
12405,619.642,0.9998144434028176,2015-01-09T00:00:00.000+01:00,No renovable,Melilla,8745
12406,558.621,0.9845936104286153,2015-01-10T00:00:00.000+01:00,No renovable,Melilla,8745
12407,529.645,0.972059339033786,2015-01-11T00:00:00.000+01:00,No renovable,Melilla,8745
12408,575.7775,0.9741109494484672,2015-01-12T00:00:00.000+01:00,No renovable,Melilla,8745
12409,581.827,0.9742957280672229,2015-01-13T00:00:00.000+01:00,No renovable,Melilla,8745
12410,577.8665,0.9738376551043073,2015-01-14T00:00:00.000+01:00,No renovable,Melilla,8745
12411,578.491,0.9739774761047703,2015-01-15T00:00:00.000+01:00,No renovable,Melilla,8745
12412,596.1165,0.9751300464568475,2015-01-16T00:00:00.000+01:00,No renovable,Melilla,8745
12413,560.1805,0.9724157265337086,2015-01-17T00:00:00.000+01:00,No renovable,Melilla,8745
12414,540.412,0.9713438362196799,2015-01-18T00:00:00.000+01:00,No renovable,Melilla,8745
12415,653.3455,0.9782085641563109,2015-01-19T00:00:00.000+01:00,No renovable,Melilla,8745
12416,580.9925,0.9794952415473189,2015-01-20T00:00:00.000+01:00,No renovable,Melilla,8745
12417,654.588,0.9804417310970185,2015-01-21T00:00:00.000+01:00,No renovable,Melilla,8745
12418,642.5935,0.9887894515748317,2015-01-22T00:00:00.000+01:00,No renovable,Melilla,8745
12419,621.321,0.979147525896182,2015-01-23T00:00:00.000+01:00,No renovable,Melilla,8745
12420,564.9195,0.9773152697428517,2015-01-24T00:00:00.000+01:00,No renovable,Melilla,8745
12421,545.079,0.977683351837868,2015-01-25T00:00:00.000+01:00,No renovable,Melilla,8745
12422,610.9875,0.9792831692880256,2015-01-26T00:00:00.000+01:00,No renovable,Melilla,8745
12423,602.406,0.977393934182325,2015-01-27T00:00:00.000+01:00,No renovable,Melilla,8745
12424,596.9045,0.9760231078146666,2015-01-28T00:00:00.000+01:00,No renovable,Melilla,8745
12425,590.58,0.9749969045358868,2015-01-29T00:00:00.000+01:00,No renovable,Melilla,8745
12426,585.6875,0.9780775364678572,2015-01-30T00:00:00.000+01:00,No renovable,Melilla,8745
12427,545.7125,0.9755823952260664,2015-01-31T00:00:00.000+01:00,No renovable,Melilla,8745
12428,528.0295,0.9715515068326799,2015-02-01T00:00:00.000+01:00,No renovable,Melilla,8745
12429,591.264,0.9754368946454113,2015-02-02T00:00:00.000+01:00,No renovable,Melilla,8745
12430,610.725,0.9771646903905138,2015-02-03T00:00:00.000+01:00,No renovable,Melilla,8745
12431,646.274,0.9785284387278467,2015-02-04T00:00:00.000+01:00,No renovable,Melilla,8745
12432,643.4985,0.9786826156057277,2015-02-05T00:00:00.000+01:00,No renovable,Melilla,8745
12433,652.982,0.976446504060664,2015-02-06T00:00:00.000+01:00,No renovable,Melilla,8745
12434,578.55,0.9750700270670203,2015-02-07T00:00:00.000+01:00,No renovable,Melilla,8745
12435,570.6365,0.9755387258631154,2015-02-08T00:00:00.000+01:00,No renovable,Melilla,8745
12436,626.4545,0.9803270915424411,2015-02-09T00:00:00.000+01:00,No renovable,Melilla,8745
12437,625.0355,0.9782871712359213,2015-02-10T00:00:00.000+01:00,No renovable,Melilla,8745
12438,588.7685,0.9763227410135529,2015-02-11T00:00:00.000+01:00,No renovable,Melilla,8745
12439,604.855,0.9766563541478286,2015-02-12T00:00:00.000+01:00,No renovable,Melilla,8745
12440,583.204,0.9734181229449368,2015-02-13T00:00:00.000+01:00,No renovable,Melilla,8745
12441,539.9745,0.9725712937430092,2015-02-14T00:00:00.000+01:00,No renovable,Melilla,8745
12442,523.4125,0.9705297178225348,2015-02-15T00:00:00.000+01:00,No renovable,Melilla,8745
12443,588.48,0.9733280847361754,2015-02-16T00:00:00.000+01:00,No renovable,Melilla,8745
12444,611.0275,0.9744975423353077,2015-02-17T00:00:00.000+01:00,No renovable,Melilla,8745
12445,621.414,0.9750607241710445,2015-02-18T00:00:00.000+01:00,No renovable,Melilla,8745
12446,574.317,0.9756991340777852,2015-02-19T00:00:00.000+01:00,No renovable,Melilla,8745
12447,597.0805,0.9799611022665725,2015-02-20T00:00:00.000+01:00,No renovable,Melilla,8745
12448,566.9575,0.9774943923477314,2015-02-21T00:00:00.000+01:00,No renovable,Melilla,8745
12449,533.1635,0.9799502639356555,2015-02-22T00:00:00.000+01:00,No renovable,Melilla,8745
12450,591.5525,0.9805588109023821,2015-02-23T00:00:00.000+01:00,No renovable,Melilla,8745
12451,592.3335,0.979559082775751,2015-02-24T00:00:00.000+01:00,No renovable,Melilla,8745
12452,605.189,0.988178221475469,2015-02-25T00:00:00.000+01:00,No renovable,Melilla,8745
12453,585.497,0.9786877326589185,2015-02-26T00:00:00.000+01:00,No renovable,Melilla,8745
12454,575.7505,0.9768135293009872,2015-02-27T00:00:00.000+01:00,No renovable,Melilla,8745
12455,529.3835,0.9757699588409099,2015-02-28T00:00:00.000+01:00,No renovable,Melilla,8745
12456,500.139,0.9756315946558052,2015-03-01T00:00:00.000+01:00,No renovable,Melilla,8745
12457,554.076,0.9775373671507813,2015-03-02T00:00:00.000+01:00,No renovable,Melilla,8745
12458,552.889,0.9759356212115328,2015-03-03T00:00:00.000+01:00,No renovable,Melilla,8745
12459,553.8405,0.9745171319830449,2015-03-04T00:00:00.000+01:00,No renovable,Melilla,8745
12460,550.9815,0.974646833441238,2015-03-05T00:00:00.000+01:00,No renovable,Melilla,8745
12461,546.8335,0.9722383224760333,2015-03-06T00:00:00.000+01:00,No renovable,Melilla,8745
12462,511.5435,0.9719655024339823,2015-03-07T00:00:00.000+01:00,No renovable,Melilla,8745
12463,488.217,0.9693711617157391,2015-03-08T00:00:00.000+01:00,No renovable,Melilla,8745
12464,547.9155,0.9728043278714138,2015-03-09T00:00:00.000+01:00,No renovable,Melilla,8745
12465,542.0865,0.973555658921968,2015-03-10T00:00:00.000+01:00,No renovable,Melilla,8745
12466,545.508,0.9746278869912758,2015-03-11T00:00:00.000+01:00,No renovable,Melilla,8745
12467,529.68,0.9733508274805122,2015-03-12T00:00:00.000+01:00,No renovable,Melilla,8745
12468,539.7425,0.9746444462100746,2015-03-13T00:00:00.000+01:00,No renovable,Melilla,8745
12469,505.81,0.9729341907090276,2015-03-14T00:00:00.000+01:00,No renovable,Melilla,8745
12470,487.6705,0.9724857817447973,2015-03-15T00:00:00.000+01:00,No renovable,Melilla,8745
12471,539.2535,0.9751789850970832,2015-03-16T00:00:00.000+01:00,No renovable,Melilla,8745
12472,541.7525,0.9750185824096121,2015-03-17T00:00:00.000+01:00,No renovable,Melilla,8745
12473,552.932,0.9765200175901185,2015-03-18T00:00:00.000+01:00,No renovable,Melilla,8745
12474,498.3165,0.9780020607428487,2015-03-19T00:00:00.000+01:00,No renovable,Melilla,8745
12475,539.922,0.9791146436867902,2015-03-20T00:00:00.000+01:00,No renovable,Melilla,8745
12476,505.323,0.9776767835065907,2015-03-21T00:00:00.000+01:00,No renovable,Melilla,8745
12477,483.821,0.9779930787454417,2015-03-22T00:00:00.000+01:00,No renovable,Melilla,8745
12478,531.2945,0.9805177068972836,2015-03-23T00:00:00.000+01:00,No renovable,Melilla,8745
12479,552.448,0.9795802568958303,2015-03-24T00:00:00.000+01:00,No renovable,Melilla,8745
12480,555.8065,0.979142810836331,2015-03-25T00:00:00.000+01:00,No renovable,Melilla,8745
12481,549.1335,0.9791320829403196,2015-03-26T00:00:00.000+01:00,No renovable,Melilla,8745
12482,529.4625,0.9764069000619634,2015-03-27T00:00:00.000+01:00,No renovable,Melilla,8745
12483,485.244,0.9754510951722364,2015-03-28T00:00:00.000+01:00,No renovable,Melilla,8745
12484,431.2435,0.9745021207745516,2015-03-29T00:00:00.000+01:00,No renovable,Melilla,8745
12485,505.253,0.9776832189726503,2015-03-30T00:00:00.000+02:00,No renovable,Melilla,8745
12486,490.2835,0.9723197835955426,2015-03-31T00:00:00.000+02:00,No renovable,Melilla,8745
12487,502.902,0.9705947064295611,2015-04-01T00:00:00.000+02:00,No renovable,Melilla,8745
12488,459.3905,0.9691271557407309,2015-04-02T00:00:00.000+02:00,No renovable,Melilla,8745
12489,449.884,0.9703597296096422,2015-04-03T00:00:00.000+02:00,No renovable,Melilla,8745
12490,474.406,0.9741076268541485,2015-04-04T00:00:00.000+02:00,No renovable,Melilla,8745
12491,455.614,0.9727401992390827,2015-04-05T00:00:00.000+02:00,No renovable,Melilla,8745
12492,529.588,0.9755247524752475,2015-04-06T00:00:00.000+02:00,No renovable,Melilla,8745
12493,539.8515,0.9777934549511693,2015-04-07T00:00:00.000+02:00,No renovable,Melilla,8745
12494,522.5405,0.9779176179960325,2015-04-08T00:00:00.000+02:00,No renovable,Melilla,8745
12495,540.4815,0.9759700896912,2015-04-09T00:00:00.000+02:00,No renovable,Melilla,8745
12496,539.155,0.9744017465512661,2015-04-10T00:00:00.000+02:00,No renovable,Melilla,8745
12497,501.8865,0.9733858408212424,2015-04-11T00:00:00.000+02:00,No renovable,Melilla,8745
12498,477.6605,0.9741851206767852,2015-04-12T00:00:00.000+02:00,No renovable,Melilla,8745
12499,533.264,0.9776839079195359,2015-04-13T00:00:00.000+02:00,No renovable,Melilla,8745
12500,534.9855,0.9771995806147574,2015-04-14T00:00:00.000+02:00,No renovable,Melilla,8745
12501,535.004,0.9736426885440421,2015-04-15T00:00:00.000+02:00,No renovable,Melilla,8745
12502,534.3785,0.972649502643769,2015-04-16T00:00:00.000+02:00,No renovable,Melilla,8745
12503,545.905,0.9946596068770999,2015-04-17T00:00:00.000+02:00,No renovable,Melilla,8745
12504,511.223,0.9993822562893543,2015-04-18T00:00:00.000+02:00,No renovable,Melilla,8745
12505,463.644,0.9708642719837172,2015-04-19T00:00:00.000+02:00,No renovable,Melilla,8745
12506,525.209,0.97322022528958,2015-04-20T00:00:00.000+02:00,No renovable,Melilla,8745
12507,540.5725,0.9741852992537354,2015-04-21T00:00:00.000+02:00,No renovable,Melilla,8745
12508,536.2105,0.9736960137716635,2015-04-22T00:00:00.000+02:00,No renovable,Melilla,8745
12509,532.963,0.9736991627067428,2015-04-23T00:00:00.000+02:00,No renovable,Melilla,8745
12510,525.3665,0.9720530796286941,2015-04-24T00:00:00.000+02:00,No renovable,Melilla,8745
12511,492.2505,0.9694340559031531,2015-04-25T00:00:00.000+02:00,No renovable,Melilla,8745
12512,465.417,0.9686500999000999,2015-04-26T00:00:00.000+02:00,No renovable,Melilla,8745
12513,525.5105,0.9745843494709902,2015-04-27T00:00:00.000+02:00,No renovable,Melilla,8745
12514,520.4215,0.9729305048971678,2015-04-28T00:00:00.000+02:00,No renovable,Melilla,8745
12515,521.86,0.9738446954146109,2015-04-29T00:00:00.000+02:00,No renovable,Melilla,8745
12516,515.8875,0.9740287325613668,2015-04-30T00:00:00.000+02:00,No renovable,Melilla,8745
12517,463.6605,0.9700132219232878,2015-05-01T00:00:00.000+02:00,No renovable,Melilla,8745
12518,478.0945,0.97157091065753,2015-05-02T00:00:00.000+02:00,No renovable,Melilla,8745
12519,460.7635,0.9714764322400546,2015-05-03T00:00:00.000+02:00,No renovable,Melilla,8745
12520,537.3685,0.9748340562476304,2015-05-04T00:00:00.000+02:00,No renovable,Melilla,8745
12521,542.5055,0.9751733274374143,2015-05-05T00:00:00.000+02:00,No renovable,Melilla,8745
12522,539.6405,0.9750941412009598,2015-05-06T00:00:00.000+02:00,No renovable,Melilla,8745
12523,550.011,0.9845341724976775,2015-05-07T00:00:00.000+02:00,No renovable,Melilla,8745
12524,554.894,0.9994128453585965,2015-05-08T00:00:00.000+02:00,No renovable,Melilla,8745
12525,516.174,0.9867936575909704,2015-05-09T00:00:00.000+02:00,No renovable,Melilla,8745
12526,479.056,0.9697627294313886,2015-05-10T00:00:00.000+02:00,No renovable,Melilla,8745
12527,546.291,0.9723733206125893,2015-05-11T00:00:00.000+02:00,No renovable,Melilla,8745
12528,551.0985,0.9735587369670675,2015-05-12T00:00:00.000+02:00,No renovable,Melilla,8745
12529,554.6365,0.9743199444888494,2015-05-13T00:00:00.000+02:00,No renovable,Melilla,8745
12530,554.56,0.9729481261590339,2015-05-14T00:00:00.000+02:00,No renovable,Melilla,8745
12531,552.572,0.9755207101218492,2015-05-15T00:00:00.000+02:00,No renovable,Melilla,8745
12532,509.8395,0.9722080264828933,2015-05-16T00:00:00.000+02:00,No renovable,Melilla,8745
12533,479.2235,0.9711732543246705,2015-05-17T00:00:00.000+02:00,No renovable,Melilla,8745
12534,544.8445,0.9742971435111173,2015-05-18T00:00:00.000+02:00,No renovable,Melilla,8745
12535,549.3435,0.9758941434999725,2015-05-19T00:00:00.000+02:00,No renovable,Melilla,8745
12536,552.423,0.975087240550926,2015-05-20T00:00:00.000+02:00,No renovable,Melilla,8745
12537,544.5975,0.9748525900122798,2015-05-21T00:00:00.000+02:00,No renovable,Melilla,8745
12538,535.05,0.9715216420268225,2015-05-22T00:00:00.000+02:00,No renovable,Melilla,8745
12539,500.981,0.9700418043849102,2015-05-23T00:00:00.000+02:00,No renovable,Melilla,8745
12540,473.095,0.9690498868303274,2015-05-24T00:00:00.000+02:00,No renovable,Melilla,8745
12541,538.384,0.9763751539232985,2015-05-25T00:00:00.000+02:00,No renovable,Melilla,8745
12542,523.974,0.9777476726024867,2015-05-26T00:00:00.000+02:00,No renovable,Melilla,8745
12543,542.3015,0.9774086396701007,2015-05-27T00:00:00.000+02:00,No renovable,Melilla,8745
12544,548.4845,0.9803697090266272,2015-05-28T00:00:00.000+02:00,No renovable,Melilla,8745
12545,537.1455,0.9775630876074209,2015-05-29T00:00:00.000+02:00,No renovable,Melilla,8745
12546,511.3105,0.973146244908835,2015-05-30T00:00:00.000+02:00,No renovable,Melilla,8745
12547,486.959,0.973651219565839,2015-05-31T00:00:00.000+02:00,No renovable,Melilla,8745
12548,559.8025,0.9797668032406718,2015-06-01T00:00:00.000+02:00,No renovable,Melilla,8745
12549,557.994,0.9777035633998518,2015-06-02T00:00:00.000+02:00,No renovable,Melilla,8745
12550,562.3675,0.9793777178692775,2015-06-03T00:00:00.000+02:00,No renovable,Melilla,8745
12551,561.288,0.9798885490426111,2015-06-04T00:00:00.000+02:00,No renovable,Melilla,8745
12552,556.171,0.9784576788830716,2015-06-05T00:00:00.000+02:00,No renovable,Melilla,8745
12553,516.0265,0.9751030797313692,2015-06-06T00:00:00.000+02:00,No renovable,Melilla,8745
12554,487.085,0.973772700738099,2015-06-07T00:00:00.000+02:00,No renovable,Melilla,8745
12555,562.9975,0.9779814234817334,2015-06-08T00:00:00.000+02:00,No renovable,Melilla,8745
12556,574.8785,0.9787281676209155,2015-06-09T00:00:00.000+02:00,No renovable,Melilla,8745
12557,572.0185,0.9788970651150851,2015-06-10T00:00:00.000+02:00,No renovable,Melilla,8745
12558,572.643,0.9791614657250824,2015-06-11T00:00:00.000+02:00,No renovable,Melilla,8745
12559,558.8675,0.980951168995296,2015-06-12T00:00:00.000+02:00,No renovable,Melilla,8745
12560,507.2765,0.9797654480031983,2015-06-13T00:00:00.000+02:00,No renovable,Melilla,8745
12561,479.111,0.9798432205036331,2015-06-14T00:00:00.000+02:00,No renovable,Melilla,8745
12562,552.211,0.9810300076924581,2015-06-15T00:00:00.000+02:00,No renovable,Melilla,8745
12563,546.1775,0.9766965481599902,2015-06-16T00:00:00.000+02:00,No renovable,Melilla,8745
12564,558.3435,0.9762495912939939,2015-06-17T00:00:00.000+02:00,No renovable,Melilla,8745
12565,566.99,0.9760493576380221,2015-06-18T00:00:00.000+02:00,No renovable,Melilla,8745
12566,564.8855,0.976189118383034,2015-06-19T00:00:00.000+02:00,No renovable,Melilla,8745
12567,528.8615,0.9746048039038631,2015-06-20T00:00:00.000+02:00,No renovable,Melilla,8745
12568,502.5335,0.9741060144371302,2015-06-21T00:00:00.000+02:00,No renovable,Melilla,8745
12569,594.692,0.9814500637035178,2015-06-22T00:00:00.000+02:00,No renovable,Melilla,8745
12570,596.259,0.9824277833797972,2015-06-23T00:00:00.000+02:00,No renovable,Melilla,8745
12571,601.6735,0.9808460067522737,2015-06-24T00:00:00.000+02:00,No renovable,Melilla,8745
12572,607.6525,0.9794638237375342,2015-06-25T00:00:00.000+02:00,No renovable,Melilla,8745
12573,601.5715,0.9781666311652539,2015-06-26T00:00:00.000+02:00,No renovable,Melilla,8745
12574,555.695,0.9761622442974712,2015-06-27T00:00:00.000+02:00,No renovable,Melilla,8745
12575,527.4585,0.9758479444527699,2015-06-28T00:00:00.000+02:00,No renovable,Melilla,8745
12576,641.4,0.9810744708025568,2015-06-29T00:00:00.000+02:00,No renovable,Melilla,8745
12577,646.4455,0.980134122156386,2015-06-30T00:00:00.000+02:00,No renovable,Melilla,8745
12578,660.2705,0.9828759374432472,2015-07-01T00:00:00.000+02:00,No renovable,Melilla,8745
12579,645.793,0.9835799163536784,2015-07-02T00:00:00.000+02:00,No renovable,Melilla,8745
12580,648.6045,0.9819871855043587,2015-07-03T00:00:00.000+02:00,No renovable,Melilla,8745
12581,606.37,0.9800473562140888,2015-07-04T00:00:00.000+02:00,No renovable,Melilla,8745
12582,574.709,0.9787862014936176,2015-07-05T00:00:00.000+02:00,No renovable,Melilla,8745
12583,675.123,0.983204108024979,2015-07-06T00:00:00.000+02:00,No renovable,Melilla,8745
12584,687.5605,0.9831183055534505,2015-07-07T00:00:00.000+02:00,No renovable,Melilla,8745
12585,709.5115,0.9840071951326065,2015-07-08T00:00:00.000+02:00,No renovable,Melilla,8745
12586,711.245,0.991224207084742,2015-07-09T00:00:00.000+02:00,No renovable,Melilla,8745
12587,710.007,0.9995832764327336,2015-07-10T00:00:00.000+02:00,No renovable,Melilla,8745
12588,633.4985,0.9899141030669439,2015-07-11T00:00:00.000+02:00,No renovable,Melilla,8745
12589,593.8275,0.9812751690051705,2015-07-12T00:00:00.000+02:00,No renovable,Melilla,8745
12590,709.8835,0.9844889802348739,2015-07-13T00:00:00.000+02:00,No renovable,Melilla,8745
12591,710.064,0.9840910382333415,2015-07-14T00:00:00.000+02:00,No renovable,Melilla,8745
12592,717.1415,0.9850601221398373,2015-07-15T00:00:00.000+02:00,No renovable,Melilla,8745
12593,717.411,0.9849689507509347,2015-07-16T00:00:00.000+02:00,No renovable,Melilla,8745
12594,707.3045,0.9851805990439366,2015-07-17T00:00:00.000+02:00,No renovable,Melilla,8745
12595,629.186,0.9850085008187712,2015-07-18T00:00:00.000+02:00,No renovable,Melilla,8745
12596,599.127,0.9855197144408073,2015-07-19T00:00:00.000+02:00,No renovable,Melilla,8745
12597,712.2635,0.9864271034146557,2015-07-20T00:00:00.000+02:00,No renovable,Melilla,8745
12598,727.4655,0.9859594077186324,2015-07-21T00:00:00.000+02:00,No renovable,Melilla,8745
12599,752.9945,0.986821964484634,2015-07-22T00:00:00.000+02:00,No renovable,Melilla,8745
12600,756.826,0.9878726095361413,2015-07-23T00:00:00.000+02:00,No renovable,Melilla,8745
12601,749.538,0.9878993408626909,2015-07-24T00:00:00.000+02:00,No renovable,Melilla,8745
12602,665.949,0.9870970897674956,2015-07-25T00:00:00.000+02:00,No renovable,Melilla,8745
12603,611.3185,0.98435434395807,2015-07-26T00:00:00.000+02:00,No renovable,Melilla,8745
12604,743.7965,0.9891581742910756,2015-07-27T00:00:00.000+02:00,No renovable,Melilla,8745
12605,749.7015,0.985401704503633,2015-07-28T00:00:00.000+02:00,No renovable,Melilla,8745
12606,752.993,0.9836603740556837,2015-07-29T00:00:00.000+02:00,No renovable,Melilla,8745
12607,765.9345,0.9846890893289657,2015-07-30T00:00:00.000+02:00,No renovable,Melilla,8745
12608,728.3115,0.983287880219795,2015-07-31T00:00:00.000+02:00,No renovable,Melilla,8745
12609,635.535,0.9803554074691101,2015-08-01T00:00:00.000+02:00,No renovable,Melilla,8745
12610,621.4,0.9818048524606742,2015-08-02T00:00:00.000+02:00,No renovable,Melilla,8745
12611,739.798,0.9862789798557506,2015-08-03T00:00:00.000+02:00,No renovable,Melilla,8745
12612,727.8025,0.9835953136804151,2015-08-04T00:00:00.000+02:00,No renovable,Melilla,8745
12613,735.886,0.9844510233321605,2015-08-05T00:00:00.000+02:00,No renovable,Melilla,8745
12614,745.524,0.9846125400336779,2015-08-06T00:00:00.000+02:00,No renovable,Melilla,8745
12615,769.526,0.9864352115348132,2015-08-07T00:00:00.000+02:00,No renovable,Melilla,8745
12616,698.847,0.9850754473630424,2015-08-08T00:00:00.000+02:00,No renovable,Melilla,8745
12617,656.3395,0.9851589623356602,2015-08-09T00:00:00.000+02:00,No renovable,Melilla,8745
12618,742.046,0.9860643985047832,2015-08-10T00:00:00.000+02:00,No renovable,Melilla,8745
12619,768.468,0.9862446193848453,2015-08-11T00:00:00.000+02:00,No renovable,Melilla,8745
12620,765.0235,0.9868265921603229,2015-08-12T00:00:00.000+02:00,No renovable,Melilla,8745
12621,749.8585,0.9877918817166056,2015-08-13T00:00:00.000+02:00,No renovable,Melilla,8745
12622,684.0325,0.9851492919935939,2015-08-14T00:00:00.000+02:00,No renovable,Melilla,8745
12623,566.5155,0.9818684280309267,2015-08-15T00:00:00.000+02:00,No renovable,Melilla,8745
12624,550.3595,0.9845517401765669,2015-08-16T00:00:00.000+02:00,No renovable,Melilla,8745
12625,653.252,0.9846689065648914,2015-08-17T00:00:00.000+02:00,No renovable,Melilla,8745
12626,635.4975,0.9813966309625292,2015-08-18T00:00:00.000+02:00,No renovable,Melilla,8745
12627,653.045,0.9830899111516564,2015-08-19T00:00:00.000+02:00,No renovable,Melilla,8745
12628,689.87,0.9828846118227681,2015-08-20T00:00:00.000+02:00,No renovable,Melilla,8745
12629,698.0885,0.9847502958813596,2015-08-21T00:00:00.000+02:00,No renovable,Melilla,8745
12630,632.043,0.9833510697882827,2015-08-22T00:00:00.000+02:00,No renovable,Melilla,8745
12631,544.412,0.9819416186889457,2015-08-23T00:00:00.000+02:00,No renovable,Melilla,8745
12632,604.1595,0.984438089651464,2015-08-24T00:00:00.000+02:00,No renovable,Melilla,8745
12633,615.716,0.9829014394334854,2015-08-25T00:00:00.000+02:00,No renovable,Melilla,8745
12634,643.0625,0.9811007704630406,2015-08-26T00:00:00.000+02:00,No renovable,Melilla,8745
12635,674.94,0.9814839320432823,2015-08-27T00:00:00.000+02:00,No renovable,Melilla,8745
12636,672.7625,0.9830951688583449,2015-08-28T00:00:00.000+02:00,No renovable,Melilla,8745
12637,649.8325,0.9844216774021536,2015-08-29T00:00:00.000+02:00,No renovable,Melilla,8745
12638,612.247,0.9816495962750844,2015-08-30T00:00:00.000+02:00,No renovable,Melilla,8745
12639,693.428,0.9839542750760568,2015-08-31T00:00:00.000+02:00,No renovable,Melilla,8745
12640,671.1345,0.9851009489420728,2015-09-01T00:00:00.000+02:00,No renovable,Melilla,8745
12641,650.5,0.9807513414658048,2015-09-02T00:00:00.000+02:00,No renovable,Melilla,8745
12642,607.2465,0.9797443050269361,2015-09-03T00:00:00.000+02:00,No renovable,Melilla,8745
12643,586.246,0.9803133345261605,2015-09-04T00:00:00.000+02:00,No renovable,Melilla,8745
12644,550.1365,0.9779613321150366,2015-09-05T00:00:00.000+02:00,No renovable,Melilla,8745
12645,528.3535,0.979326496227111,2015-09-06T00:00:00.000+02:00,No renovable,Melilla,8745
12646,623.9405,0.9815817874043496,2015-09-07T00:00:00.000+02:00,No renovable,Melilla,8745
12647,562.646,0.9796221815965875,2015-09-08T00:00:00.000+02:00,No renovable,Melilla,8745
12648,639.867,0.9822030789256763,2015-09-09T00:00:00.000+02:00,No renovable,Melilla,8745
12649,632.9755,0.9807339520614804,2015-09-10T00:00:00.000+02:00,No renovable,Melilla,8745
12650,626.204,0.9789791292112874,2015-09-11T00:00:00.000+02:00,No renovable,Melilla,8745
12651,573.606,0.9773820883315159,2015-09-12T00:00:00.000+02:00,No renovable,Melilla,8745
12652,527.8,0.9777061509535322,2015-09-13T00:00:00.000+02:00,No renovable,Melilla,8745
12653,598.7415,0.9822471180173337,2015-09-14T00:00:00.000+02:00,No renovable,Melilla,8745
12654,576.2815,0.981001528661553,2015-09-15T00:00:00.000+02:00,No renovable,Melilla,8745
12655,584.9755,0.9804118907993289,2015-09-16T00:00:00.000+02:00,No renovable,Melilla,8745
12656,515.808,0.9781929691811411,2015-09-17T00:00:00.000+02:00,No renovable,Melilla,8745
12657,576.927,0.9806396891471775,2015-09-18T00:00:00.000+02:00,No renovable,Melilla,8745
12658,548.1615,0.9801988430623978,2015-09-19T00:00:00.000+02:00,No renovable,Melilla,8745
12659,520.4095,0.9780423722920618,2015-09-20T00:00:00.000+02:00,No renovable,Melilla,8745
12660,604.659,0.9821170141748244,2015-09-21T00:00:00.000+02:00,No renovable,Melilla,8745
12661,626.4215,0.9802355676846329,2015-09-22T00:00:00.000+02:00,No renovable,Melilla,8745
12662,614.3135,0.9811433910432504,2015-09-23T00:00:00.000+02:00,No renovable,Melilla,8745
12663,565.0725,0.9773449377433321,2015-09-24T00:00:00.000+02:00,No renovable,Melilla,8745
12664,514.6275,0.9766413758027541,2015-09-25T00:00:00.000+02:00,No renovable,Melilla,8745
