,value,percentage,tipo_energia,fecha
4004,220106.67,0.35,Renovable,2016-12-18
4005,262308.06,0.32,Renovable,2016-12-19
4006,250094.96,0.3,Renovable,2016-12-20
4007,218343.51,0.27,Renovable,2016-12-21
4008,155211.48,0.2,Renovable,2016-12-22
4009,145821.44,0.21,Renovable,2016-12-23
4010,145162.82,0.23,Renovable,2016-12-24
4011,121388.49,0.22,Renovable,2016-12-25
4012,127450.94,0.21,Renovable,2016-12-26
4013,139969.43,0.21,Renovable,2016-12-27
4014,154172.14,0.23,Renovable,2016-12-28
4015,146642.15,0.22,Renovable,2016-12-29
4016,130645.3,0.19,Renovable,2016-12-30
4017,120522.21,0.19,Renovable,2016-12-31
4018,335401.53,0.57,No renovable,2016-01-01
4019,357755.6,0.55,No renovable,2016-01-02
4020,334133.02,0.48,No renovable,2016-01-03
4021,367608.04,0.52,No renovable,2016-01-04
4022,352461.97,0.47,No renovable,2016-01-05
4023,315441.62,0.43,No renovable,2016-01-06
4024,341674.75,0.45,No renovable,2016-01-07
4025,345575.23,0.48,No renovable,2016-01-08
4026,316687.77,0.44,No renovable,2016-01-09
4027,291800.5,0.41,No renovable,2016-01-10
4028,313437.4,0.39,No renovable,2016-01-11
4029,399912.33,0.51,No renovable,2016-01-12
4030,432466.33,0.58,No renovable,2016-01-13
4031,451057.06,0.56,No renovable,2016-01-14
4032,415983.94,0.52,No renovable,2016-01-15
4033,360851.08,0.5,No renovable,2016-01-16
4034,363438.56,0.55,No renovable,2016-01-17
4035,445874.96,0.52,No renovable,2016-01-18
4036,566913.66,0.69,No renovable,2016-01-19
4037,577294.06,0.71,No renovable,2016-01-20
4038,578191.03,0.68,No renovable,2016-01-21
4039,529472.97,0.68,No renovable,2016-01-22
4040,439653.44,0.68,No renovable,2016-01-23
4041,347142.47,0.58,No renovable,2016-01-24
4042,492984.68,0.68,No renovable,2016-01-25
4043,542684.06,0.73,No renovable,2016-01-26
4044,490978.99,0.66,No renovable,2016-01-27
4045,501560.82,0.7,No renovable,2016-01-28
4046,506843.26,0.71,No renovable,2016-01-29
4047,397534.71,0.59,No renovable,2016-01-30
4048,341593.95,0.52,No renovable,2016-01-31
4049,476773.0,0.66,No renovable,2016-02-01
4050,501942.85,0.7,No renovable,2016-02-02
4051,401403.31,0.56,No renovable,2016-02-03
4052,425908.59,0.58,No renovable,2016-02-04
4053,445947.22,0.62,No renovable,2016-02-05
4054,299052.66,0.47,No renovable,2016-02-06
4055,257527.47,0.38,No renovable,2016-02-07
4056,307449.77,0.42,No renovable,2016-02-08
4057,315890.45,0.41,No renovable,2016-02-09
4058,317893.22,0.41,No renovable,2016-02-10
4059,319601.78,0.43,No renovable,2016-02-11
4060,309123.86,0.38,No renovable,2016-02-12
4061,234618.61,0.32,No renovable,2016-02-13
4062,226749.73,0.33,No renovable,2016-02-14
4063,290852.1,0.36,No renovable,2016-02-15
4064,384744.76,0.46,No renovable,2016-02-16
4065,451509.57,0.56,No renovable,2016-02-17
4066,487603.26,0.62,No renovable,2016-02-18
4067,463245.33,0.62,No renovable,2016-02-19
4068,378755.17,0.57,No renovable,2016-02-20
4069,338291.51,0.52,No renovable,2016-02-21
4070,428373.51,0.6,No renovable,2016-02-22
4071,400107.22,0.51,No renovable,2016-02-23
4072,406656.76,0.53,No renovable,2016-02-24
4073,387357.76,0.49,No renovable,2016-02-25
4074,382109.11,0.48,No renovable,2016-02-26
4075,298154.93,0.38,No renovable,2016-02-27
4076,293098.83,0.4,No renovable,2016-02-28
4077,343340.87,0.41,No renovable,2016-02-29
4078,392715.59,0.48,No renovable,2016-03-01
4079,372892.82,0.45,No renovable,2016-03-02
4080,380121.48,0.47,No renovable,2016-03-03
4081,352753.55,0.43,No renovable,2016-03-04
4082,324908.45,0.42,No renovable,2016-03-05
4083,323240.49,0.45,No renovable,2016-03-06
4084,381974.36,0.47,No renovable,2016-03-07
4085,403172.51,0.49,No renovable,2016-03-08
4086,352723.07,0.43,No renovable,2016-03-09
4087,356898.97,0.42,No renovable,2016-03-10
4088,366691.49,0.47,No renovable,2016-03-11
4089,346940.94,0.49,No renovable,2016-03-12
4090,340512.34,0.5,No renovable,2016-03-13
4091,459621.01,0.62,No renovable,2016-03-14
4092,508380.76,0.67,No renovable,2016-03-15
4093,437073.97,0.56,No renovable,2016-03-16
4094,493701.51,0.66,No renovable,2016-03-17
4095,481019.09,0.67,No renovable,2016-03-18
4096,432988.01,0.65,No renovable,2016-03-19
4097,411005.47,0.66,No renovable,2016-03-20
4098,444450.94,0.62,No renovable,2016-03-21
4099,421174.28,0.57,No renovable,2016-03-22
4100,364395.07,0.45,No renovable,2016-03-23
4101,345555.65,0.5,No renovable,2016-03-24
4102,348744.55,0.52,No renovable,2016-03-25
4103,316498.87,0.47,No renovable,2016-03-26
4104,271997.97,0.44,No renovable,2016-03-27
4105,300183.75,0.45,No renovable,2016-03-28
4106,364627.21,0.52,No renovable,2016-03-29
4107,368974.33,0.51,No renovable,2016-03-30
4108,347778.6,0.44,No renovable,2016-03-31
4109,387562.91,0.51,No renovable,2016-04-01
4110,354860.93,0.52,No renovable,2016-04-02
4111,324286.47,0.45,No renovable,2016-04-03
4112,379162.36,0.53,No renovable,2016-04-04
4113,341167.25,0.43,No renovable,2016-04-05
4114,365491.08,0.49,No renovable,2016-04-06
4115,348913.4,0.45,No renovable,2016-04-07
4116,359601.22,0.45,No renovable,2016-04-08
4117,339264.8,0.48,No renovable,2016-04-09
4118,327382.45,0.46,No renovable,2016-04-10
4119,366123.85,0.48,No renovable,2016-04-11
4120,378061.48,0.48,No renovable,2016-04-12
4121,362655.49,0.47,No renovable,2016-04-13
4122,346729.08,0.46,No renovable,2016-04-14
4123,356252.07,0.5,No renovable,2016-04-15
4124,321125.09,0.44,No renovable,2016-04-16
4125,334925.37,0.52,No renovable,2016-04-17
4126,368837.44,0.5,No renovable,2016-04-18
4127,354855.79,0.46,No renovable,2016-04-19
4128,376338.95,0.54,No renovable,2016-04-20
4129,372205.48,0.53,No renovable,2016-04-21
4130,402478.12,0.61,No renovable,2016-04-22
4131,328785.59,0.51,No renovable,2016-04-23
4132,315079.46,0.44,No renovable,2016-04-24
4133,355022.34,0.5,No renovable,2016-04-25
4134,371060.23,0.53,No renovable,2016-04-26
4135,392535.86,0.55,No renovable,2016-04-27
4136,390956.22,0.52,No renovable,2016-04-28
4137,358484.87,0.54,No renovable,2016-04-29
4138,280535.22,0.42,No renovable,2016-04-30
4139,269230.93,0.39,No renovable,2016-05-01
4140,300327.32,0.44,No renovable,2016-05-02
4141,314514.8,0.45,No renovable,2016-05-03
4142,335595.72,0.52,No renovable,2016-05-04
4143,348659.06,0.54,No renovable,2016-05-05
4144,327490.5,0.5,No renovable,2016-05-06
4145,285045.49,0.46,No renovable,2016-05-07
4146,261467.79,0.42,No renovable,2016-05-08
4147,321792.06,0.47,No renovable,2016-05-09
4148,329799.7,0.48,No renovable,2016-05-10
4149,341859.69,0.5,No renovable,2016-05-11
4150,342351.15,0.48,No renovable,2016-05-12
4151,313107.15,0.42,No renovable,2016-05-13
4152,277554.11,0.4,No renovable,2016-05-14
4153,273682.28,0.43,No renovable,2016-05-15
4154,302351.19,0.46,No renovable,2016-05-16
4155,343328.58,0.53,No renovable,2016-05-17
4156,346952.1,0.51,No renovable,2016-05-18
4157,343738.22,0.47,No renovable,2016-05-19
4158,335027.89,0.5,No renovable,2016-05-20
4159,288932.35,0.42,No renovable,2016-05-21
4160,273873.47,0.41,No renovable,2016-05-22
4161,346292.24,0.53,No renovable,2016-05-23
4162,339645.96,0.5,No renovable,2016-05-24
4163,368056.98,0.57,No renovable,2016-05-25
4164,353337.28,0.56,No renovable,2016-05-26
4165,345107.31,0.55,No renovable,2016-05-27
4166,305256.28,0.5,No renovable,2016-05-28
4167,302835.28,0.47,No renovable,2016-05-29
4168,349926.72,0.56,No renovable,2016-05-30
4169,361964.65,0.55,No renovable,2016-05-31
4170,350388.97,0.51,No renovable,2016-06-01
4171,399440.81,0.6,No renovable,2016-06-02
4172,392702.84,0.6,No renovable,2016-06-03
4173,342673.28,0.59,No renovable,2016-06-04
4174,350365.44,0.64,No renovable,2016-06-05
4175,423642.2,0.64,No renovable,2016-06-06
4176,467018.95,0.65,No renovable,2016-06-07
4177,468372.92,0.65,No renovable,2016-06-08
4178,486474.1,0.68,No renovable,2016-06-09
4179,421998.25,0.59,No renovable,2016-06-10
4180,393362.17,0.62,No renovable,2016-06-11
4181,367909.81,0.6,No renovable,2016-06-12
4182,384392.82,0.51,No renovable,2016-06-13
4183,375214.44,0.5,No renovable,2016-06-14
4184,369714.94,0.5,No renovable,2016-06-15
4185,375120.73,0.54,No renovable,2016-06-16
4186,411505.13,0.61,No renovable,2016-06-17
4187,354107.8,0.57,No renovable,2016-06-18
4188,343128.5,0.56,No renovable,2016-06-19
4189,412879.43,0.62,No renovable,2016-06-20
4190,440679.34,0.62,No renovable,2016-06-21
4191,418109.6,0.56,No renovable,2016-06-22
4192,436115.48,0.59,No renovable,2016-06-23
4193,419040.21,0.61,No renovable,2016-06-24
4194,368241.14,0.54,No renovable,2016-06-25
4195,340261.85,0.51,No renovable,2016-06-26
4196,437374.69,0.6,No renovable,2016-06-27
4197,507786.95,0.68,No renovable,2016-06-28
4198,516486.18,0.69,No renovable,2016-06-29
4199,519305.29,0.69,No renovable,2016-06-30
4200,512480.16,0.69,No renovable,2016-07-01
4201,429466.34,0.64,No renovable,2016-07-02
4202,400821.45,0.59,No renovable,2016-07-03
4203,502927.14,0.66,No renovable,2016-07-04
4204,522865.7,0.68,No renovable,2016-07-05
4205,528445.54,0.69,No renovable,2016-07-06
4206,551403.07,0.74,No renovable,2016-07-07
4207,529230.62,0.72,No renovable,2016-07-08
4208,452580.23,0.66,No renovable,2016-07-09
4209,424884.39,0.67,No renovable,2016-07-10
4210,511477.95,0.66,No renovable,2016-07-11
4211,503691.04,0.64,No renovable,2016-07-12
4212,460398.62,0.59,No renovable,2016-07-13
4213,433401.79,0.56,No renovable,2016-07-14
4214,434052.98,0.59,No renovable,2016-07-15
4215,418878.49,0.63,No renovable,2016-07-16
4216,408455.57,0.66,No renovable,2016-07-17
4217,503522.14,0.65,No renovable,2016-07-18
4218,543135.5,0.68,No renovable,2016-07-19
4219,563437.11,0.7,No renovable,2016-07-20
4220,570271.08,0.72,No renovable,2016-07-21
4221,483113.22,0.63,No renovable,2016-07-22
4222,396024.15,0.58,No renovable,2016-07-23
4223,390030.66,0.59,No renovable,2016-07-24
4224,484967.78,0.65,No renovable,2016-07-25
4225,513568.57,0.64,No renovable,2016-07-26
4226,514444.73,0.64,No renovable,2016-07-27
4227,540676.37,0.68,No renovable,2016-07-28
4228,550568.02,0.7,No renovable,2016-07-29
4229,463552.2,0.66,No renovable,2016-07-30
4230,396720.89,0.61,No renovable,2016-07-31
4231,493890.56,0.67,No renovable,2016-08-01
4232,526796.53,0.7,No renovable,2016-08-02
4233,532313.6,0.71,No renovable,2016-08-03
4234,510879.11,0.66,No renovable,2016-08-04
4235,471252.84,0.61,No renovable,2016-08-05
4236,366432.28,0.54,No renovable,2016-08-06
4237,352729.85,0.54,No renovable,2016-08-07
4238,422682.08,0.59,No renovable,2016-08-08
4239,398691.87,0.53,No renovable,2016-08-09
4240,364532.94,0.49,No renovable,2016-08-10
4241,384037.06,0.53,No renovable,2016-08-11
4242,440934.53,0.64,No renovable,2016-08-12
4243,400860.57,0.64,No renovable,2016-08-13
4244,376740.92,0.63,No renovable,2016-08-14
4245,402342.79,0.66,No renovable,2016-08-15
4246,490394.22,0.72,No renovable,2016-08-16
4247,507357.92,0.72,No renovable,2016-08-17
4248,509421.02,0.71,No renovable,2016-08-18
4249,502023.36,0.69,No renovable,2016-08-19
4250,410307.44,0.63,No renovable,2016-08-20
4251,387006.31,0.61,No renovable,2016-08-21
4252,490522.23,0.69,No renovable,2016-08-22
4253,511491.39,0.69,No renovable,2016-08-23
4254,483294.32,0.65,No renovable,2016-08-24
4255,484894.31,0.65,No renovable,2016-08-25
4256,504328.91,0.68,No renovable,2016-08-26
4257,477994.09,0.7,No renovable,2016-08-27
4258,445456.62,0.7,No renovable,2016-08-28
4259,503501.96,0.64,No renovable,2016-08-29
4260,533565.1,0.69,No renovable,2016-08-30
4261,542849.01,0.7,No renovable,2016-08-31
4262,543664.12,0.71,No renovable,2016-09-01
4263,567732.43,0.74,No renovable,2016-09-02
4264,514943.02,0.75,No renovable,2016-09-03
4265,503056.52,0.74,No renovable,2016-09-04
4266,580607.01,0.72,No renovable,2016-09-05
4267,607136.26,0.75,No renovable,2016-09-06
4268,600115.61,0.74,No renovable,2016-09-07
4269,558469.53,0.73,No renovable,2016-09-08
4270,556100.51,0.75,No renovable,2016-09-09
4271,500609.44,0.77,No renovable,2016-09-10
4272,462449.88,0.74,No renovable,2016-09-11
4273,499017.87,0.66,No renovable,2016-09-12
4274,485227.06,0.65,No renovable,2016-09-13
4275,472557.77,0.65,No renovable,2016-09-14
4276,463789.16,0.64,No renovable,2016-09-15
4277,447307.62,0.64,No renovable,2016-09-16
4278,374669.52,0.59,No renovable,2016-09-17
4279,371145.69,0.61,No renovable,2016-09-18
4280,465913.92,0.69,No renovable,2016-09-19
4281,510855.12,0.72,No renovable,2016-09-20
4282,528942.61,0.76,No renovable,2016-09-21
4283,527641.25,0.77,No renovable,2016-09-22
4284,526516.97,0.76,No renovable,2016-09-23
4285,431664.6,0.69,No renovable,2016-09-24
4286,419534.79,0.73,No renovable,2016-09-25
4287,506089.25,0.77,No renovable,2016-09-26
4288,499118.02,0.71,No renovable,2016-09-27
4289,502352.4,0.68,No renovable,2016-09-28
4290,506697.71,0.71,No renovable,2016-09-29
4291,516434.85,0.73,No renovable,2016-09-30
4292,467881.31,0.76,No renovable,2016-10-01
4293,433587.84,0.77,No renovable,2016-10-02
4294,501143.78,0.73,No renovable,2016-10-03
4295,538932.27,0.75,No renovable,2016-10-04
4296,517109.51,0.72,No renovable,2016-10-05
4297,565495.78,0.76,No renovable,2016-10-06
4298,583402.99,0.79,No renovable,2016-10-07
4299,476687.94,0.75,No renovable,2016-10-08
4300,413033.99,0.66,No renovable,2016-10-09
4301,561159.78,0.74,No renovable,2016-10-10
4302,575994.69,0.75,No renovable,2016-10-11
4303,529524.63,0.75,No renovable,2016-10-12
4304,613919.75,0.81,No renovable,2016-10-13
4305,539207.76,0.71,No renovable,2016-10-14
4306,421000.23,0.66,No renovable,2016-10-15
4307,418472.73,0.71,No renovable,2016-10-16
4308,594748.97,0.83,No renovable,2016-10-17
4309,609475.07,0.8,No renovable,2016-10-18
4310,625197.46,0.8,No renovable,2016-10-19
4311,615445.05,0.78,No renovable,2016-10-20
4312,618043.45,0.79,No renovable,2016-10-21
4313,511011.38,0.76,No renovable,2016-10-22
4314,427395.3,0.62,No renovable,2016-10-23
4315,555233.72,0.76,No renovable,2016-10-24
4316,594200.73,0.79,No renovable,2016-10-25
4317,617581.45,0.81,No renovable,2016-10-26
4318,571802.49,0.76,No renovable,2016-10-27
4319,557441.77,0.77,No renovable,2016-10-28
4320,476323.61,0.77,No renovable,2016-10-29
4321,480001.6,0.79,No renovable,2016-10-30
4322,473568.66,0.78,No renovable,2016-10-31
4323,464236.39,0.79,No renovable,2016-11-01
4324,581242.87,0.82,No renovable,2016-11-02
4325,609235.96,0.84,No renovable,2016-11-03
4326,586977.44,0.78,No renovable,2016-11-04
4327,418016.07,0.62,No renovable,2016-11-05
4328,388695.88,0.63,No renovable,2016-11-06
4329,503081.5,0.69,No renovable,2016-11-07
4330,491091.46,0.61,No renovable,2016-11-08
4331,503896.72,0.62,No renovable,2016-11-09
4332,555462.81,0.71,No renovable,2016-11-10
4333,553015.8,0.72,No renovable,2016-11-11
4334,521508.28,0.78,No renovable,2016-11-12
4335,422778.48,0.66,No renovable,2016-11-13
4336,478622.75,0.6,No renovable,2016-11-14
4337,554955.48,0.68,No renovable,2016-11-15
4338,630752.03,0.8,No renovable,2016-11-16
4339,602858.32,0.8,No renovable,2016-11-17
4340,565270.72,0.74,No renovable,2016-11-18
4341,431121.09,0.67,No renovable,2016-11-19
4342,340909.37,0.52,No renovable,2016-11-20
4343,452739.47,0.61,No renovable,2016-11-21
4344,591086.99,0.82,No renovable,2016-11-22
4345,546742.7,0.71,No renovable,2016-11-23
4346,529943.56,0.73,No renovable,2016-11-24
4347,522939.72,0.73,No renovable,2016-11-25
4348,433708.43,0.66,No renovable,2016-11-26
4349,435172.83,0.71,No renovable,2016-11-27
4350,565700.53,0.78,No renovable,2016-11-28
4351,602780.44,0.77,No renovable,2016-11-29
4352,528766.67,0.65,No renovable,2016-11-30
4353,624286.9,0.78,No renovable,2016-12-01
4354,640978.05,0.8,No renovable,2016-12-02
4355,464192.02,0.7,No renovable,2016-12-03
4356,390215.77,0.63,No renovable,2016-12-04
4357,543644.55,0.74,No renovable,2016-12-05
4358,553447.8,0.8,No renovable,2016-12-06
4359,544421.71,0.78,No renovable,2016-12-07
4360,445010.55,0.7,No renovable,2016-12-08
4361,463459.71,0.68,No renovable,2016-12-09
4362,448800.86,0.73,No renovable,2016-12-10
4363,477560.18,0.77,No renovable,2016-12-11
4364,627017.57,0.81,No renovable,2016-12-12
4365,650632.71,0.81,No renovable,2016-12-13
4366,645788.23,0.78,No renovable,2016-12-14
4367,634354.93,0.78,No renovable,2016-12-15
4368,558471.13,0.73,No renovable,2016-12-16
4369,413228.6,0.62,No renovable,2016-12-17
4370,417119.46,0.65,No renovable,2016-12-18
4371,557758.93,0.68,No renovable,2016-12-19
4372,595357.68,0.7,No renovable,2016-12-20
4373,593245.4,0.73,No renovable,2016-12-21
4374,618228.91,0.8,No renovable,2016-12-22
4375,565045.84,0.79,No renovable,2016-12-23
4376,472600.02,0.77,No renovable,2016-12-24
4377,442113.44,0.78,No renovable,2016-12-25
4378,476011.87,0.79,No renovable,2016-12-26
4379,525182.64,0.79,No renovable,2016-12-27
4380,523079.06,0.77,No renovable,2016-12-28
4381,519085.09,0.78,No renovable,2016-12-29
4382,545626.23,0.81,No renovable,2016-12-30
4383,507970.89,0.81,No renovable,2016-12-31
4384,120638.51,0.2,Renovable,2017-01-01
4385,177443.78,0.25,Renovable,2017-01-02
4386,185976.17,0.24,Renovable,2017-01-03
4387,227208.32,0.28,Renovable,2017-01-04
4388,238813.6,0.3,Renovable,2017-01-05
4389,180825.18,0.25,Renovable,2017-01-06
4390,177521.89,0.25,Renovable,2017-01-07
4391,197566.72,0.29,Renovable,2017-01-08
4392,246237.96,0.3,Renovable,2017-01-09
4393,342364.13,0.39,Renovable,2017-01-10
4394,279519.87,0.33,Renovable,2017-01-11
4395,272039.32,0.32,Renovable,2017-01-12
4396,320290.84,0.37,Renovable,2017-01-13
4397,281481.55,0.35,Renovable,2017-01-14
4398,295976.5,0.37,Renovable,2017-01-15
4399,367913.37,0.41,Renovable,2017-01-16
4400,403460.45,0.43,Renovable,2017-01-17
4401,332569.02,0.35,Renovable,2017-01-18
4402,290688.82,0.31,Renovable,2017-01-19
4403,239382.05,0.26,Renovable,2017-01-20
4404,192701.89,0.26,Renovable,2017-01-21
4405,229011.23,0.31,Renovable,2017-01-22
4406,267928.43,0.3,Renovable,2017-01-23
4407,291104.11,0.32,Renovable,2017-01-24
4408,247965.92,0.27,Renovable,2017-01-25
4409,261655.22,0.29,Renovable,2017-01-26
4410,300553.71,0.34,Renovable,2017-01-27
4411,272870.85,0.36,Renovable,2017-01-28
4412,204988.92,0.3,Renovable,2017-01-29
4413,220746.73,0.29,Renovable,2017-01-30
4414,212375.06,0.26,Renovable,2017-01-31
4415,235066.22,0.3,Renovable,2017-02-01
4416,348237.76,0.43,Renovable,2017-02-02
4417,350270.0,0.45,Renovable,2017-02-03
4418,359879.15,0.49,Renovable,2017-02-04
4419,416561.15,0.55,Renovable,2017-02-05
4420,394753.23,0.47,Renovable,2017-02-06
4421,330668.07,0.4,Renovable,2017-02-07
4422,371890.54,0.42,Renovable,2017-02-08
4423,264166.32,0.32,Renovable,2017-02-09
4424,259237.46,0.31,Renovable,2017-02-10
4425,282748.78,0.38,Renovable,2017-02-11
4426,390584.74,0.52,Renovable,2017-02-12
4427,339597.01,0.42,Renovable,2017-02-13
4428,226987.44,0.31,Renovable,2017-02-14
4429,219640.64,0.3,Renovable,2017-02-15
4430,193428.21,0.27,Renovable,2017-02-16
4431,166447.3,0.23,Renovable,2017-02-17
4432,142662.24,0.22,Renovable,2017-02-18
4433,232945.81,0.35,Renovable,2017-02-19
4434,252709.33,0.33,Renovable,2017-02-20
4435,249363.38,0.33,Renovable,2017-02-21
4436,188339.3,0.27,Renovable,2017-02-22
4437,172794.24,0.25,Renovable,2017-02-23
4438,271814.96,0.36,Renovable,2017-02-24
4439,193567.51,0.3,Renovable,2017-02-25
4440,171682.22,0.28,Renovable,2017-02-26
4441,342883.64,0.46,Renovable,2017-02-27
4442,405149.11,0.51,Renovable,2017-02-28
4443,274787.62,0.38,Renovable,2017-03-01
4444,240783.01,0.34,Renovable,2017-03-02
4445,374008.18,0.5,Renovable,2017-03-03
4446,349359.25,0.49,Renovable,2017-03-04
4447,308610.61,0.48,Renovable,2017-03-05
4448,378808.24,0.51,Renovable,2017-03-06
4449,347354.79,0.47,Renovable,2017-03-07
4450,241034.41,0.35,Renovable,2017-03-08
4451,234823.6,0.35,Renovable,2017-03-09
4452,223342.84,0.34,Renovable,2017-03-10
4453,233707.54,0.38,Renovable,2017-03-11
4454,335541.68,0.49,Renovable,2017-03-12
4455,409664.03,0.53,Renovable,2017-03-13
4456,377239.38,0.5,Renovable,2017-03-14
4457,307016.39,0.45,Renovable,2017-03-15
4458,289547.73,0.43,Renovable,2017-03-16
4459,255428.77,0.39,Renovable,2017-03-17
4460,229751.44,0.37,Renovable,2017-03-18
4461,192968.23,0.34,Renovable,2017-03-19
4462,219152.13,0.35,Renovable,2017-03-20
4463,295562.09,0.43,Renovable,2017-03-21
4464,337801.57,0.47,Renovable,2017-03-22
4465,269824.16,0.39,Renovable,2017-03-23
4466,221521.55,0.32,Renovable,2017-03-24
4467,259343.02,0.41,Renovable,2017-03-25
4468,272624.53,0.45,Renovable,2017-03-26
4469,288181.51,0.4,Renovable,2017-03-27
4470,222718.15,0.33,Renovable,2017-03-28
4471,233945.22,0.35,Renovable,2017-03-29
4472,289318.14,0.42,Renovable,2017-03-30
4473,312573.61,0.45,Renovable,2017-03-31
4474,363278.86,0.51,Renovable,2017-04-01
4475,274205.62,0.44,Renovable,2017-04-02
4476,241031.82,0.36,Renovable,2017-04-03
4477,295320.94,0.43,Renovable,2017-04-04
4478,340750.72,0.48,Renovable,2017-04-05
4479,347607.25,0.48,Renovable,2017-04-06
4480,253123.94,0.38,Renovable,2017-04-07
4481,225015.11,0.37,Renovable,2017-04-08
4482,228514.24,0.38,Renovable,2017-04-09
4483,229079.64,0.36,Renovable,2017-04-10
4484,253529.89,0.38,Renovable,2017-04-11
4485,208061.34,0.33,Renovable,2017-04-12
4486,182563.63,0.31,Renovable,2017-04-13
4487,180044.85,0.32,Renovable,2017-04-14
4488,228012.45,0.38,Renovable,2017-04-15
4489,211999.66,0.37,Renovable,2017-04-16
4490,183980.28,0.31,Renovable,2017-04-17
4491,294429.47,0.44,Renovable,2017-04-18
4492,375578.46,0.52,Renovable,2017-04-19
4493,332682.75,0.48,Renovable,2017-04-20
4494,292119.77,0.44,Renovable,2017-04-21
4495,209825.26,0.36,Renovable,2017-04-22
4496,163108.0,0.29,Renovable,2017-04-23
4497,177771.39,0.29,Renovable,2017-04-24
4498,226150.93,0.35,Renovable,2017-04-25
4499,295820.92,0.42,Renovable,2017-04-26
4500,295967.58,0.42,Renovable,2017-04-27
4501,282373.18,0.41,Renovable,2017-04-28
4502,226325.34,0.37,Renovable,2017-04-29
4503,343183.03,0.5,Renovable,2017-04-30
4504,228140.91,0.38,Renovable,2017-05-01
4505,185861.24,0.29,Renovable,2017-05-02
4506,214208.19,0.32,Renovable,2017-05-03
4507,213738.6,0.32,Renovable,2017-05-04
4508,305726.23,0.44,Renovable,2017-05-05
4509,271684.33,0.43,Renovable,2017-05-06
4510,189043.64,0.33,Renovable,2017-05-07
4511,230303.85,0.36,Renovable,2017-05-08
4512,223726.77,0.34,Renovable,2017-05-09
4513,225295.73,0.35,Renovable,2017-05-10
4514,355978.85,0.5,Renovable,2017-05-11
4515,315065.57,0.47,Renovable,2017-05-12
4516,254773.17,0.42,Renovable,2017-05-13
4517,198348.92,0.36,Renovable,2017-05-14
4518,195759.66,0.31,Renovable,2017-05-15
4519,203209.03,0.31,Renovable,2017-05-16
4520,225495.79,0.34,Renovable,2017-05-17
4521,278903.68,0.42,Renovable,2017-05-18
4522,226233.72,0.36,Renovable,2017-05-19
4523,204982.0,0.35,Renovable,2017-05-20
4524,239706.85,0.41,Renovable,2017-05-21
4525,217208.92,0.33,Renovable,2017-05-22
4526,275872.59,0.39,Renovable,2017-05-23
4527,239048.5,0.35,Renovable,2017-05-24
4528,220842.64,0.31,Renovable,2017-05-25
4529,211980.74,0.29,Renovable,2017-05-26
4530,248280.67,0.38,Renovable,2017-05-27
4531,241006.01,0.4,Renovable,2017-05-28
4532,194812.1,0.29,Renovable,2017-05-29
4533,189299.85,0.27,Renovable,2017-05-30
4534,203928.33,0.29,Renovable,2017-05-31
4535,207571.52,0.29,Renovable,2017-06-01
4536,209699.64,0.29,Renovable,2017-06-02
4537,216293.75,0.35,Renovable,2017-06-03
4538,233933.56,0.38,Renovable,2017-06-04
4539,269024.77,0.4,Renovable,2017-06-05
4540,235068.44,0.34,Renovable,2017-06-06
4541,206643.62,0.29,Renovable,2017-06-07
4542,245218.5,0.34,Renovable,2017-06-08
4543,173293.96,0.25,Renovable,2017-06-09
4544,179519.86,0.28,Renovable,2017-06-10
4545,210246.05,0.34,Renovable,2017-06-11
4546,276637.53,0.36,Renovable,2017-06-12
4547,245186.47,0.31,Renovable,2017-06-13
4548,200007.18,0.25,Renovable,2017-06-14
4549,211794.38,0.27,Renovable,2017-06-15
4550,250290.45,0.31,Renovable,2017-06-16
4551,232044.21,0.31,Renovable,2017-06-17
4552,206522.49,0.3,Renovable,2017-06-18
4553,247427.24,0.3,Renovable,2017-06-19
4554,210241.91,0.25,Renovable,2017-06-20
4555,175110.56,0.21,Renovable,2017-06-21
4556,173976.98,0.21,Renovable,2017-06-22
4557,191975.88,0.23,Renovable,2017-06-23
4558,188347.36,0.26,Renovable,2017-06-24
4559,171294.53,0.26,Renovable,2017-06-25
4560,194313.12,0.26,Renovable,2017-06-26
4561,270417.1,0.36,Renovable,2017-06-27
4562,397418.06,0.52,Renovable,2017-06-28
4563,342137.43,0.47,Renovable,2017-06-29
4564,288307.37,0.42,Renovable,2017-06-30
4565,244841.28,0.38,Renovable,2017-07-01
4566,272002.71,0.42,Renovable,2017-07-02
4567,241305.99,0.33,Renovable,2017-07-03
4568,242964.96,0.32,Renovable,2017-07-04
4569,228145.19,0.29,Renovable,2017-07-05
4570,204085.39,0.26,Renovable,2017-07-06
4571,209276.43,0.27,Renovable,2017-07-07
4572,192250.44,0.28,Renovable,2017-07-08
4573,159325.62,0.26,Renovable,2017-07-09
4574,199907.07,0.26,Renovable,2017-07-10
4575,168934.08,0.22,Renovable,2017-07-11
4576,180213.44,0.23,Renovable,2017-07-12
4577,198983.11,0.24,Renovable,2017-07-13
4578,268737.87,0.32,Renovable,2017-07-14
4579,270427.65,0.36,Renovable,2017-07-15
4580,237279.21,0.35,Renovable,2017-07-16
4581,249960.13,0.31,Renovable,2017-07-17
4582,282868.61,0.34,Renovable,2017-07-18
4583,244159.97,0.3,Renovable,2017-07-19
4584,210792.28,0.27,Renovable,2017-07-20
4585,195544.76,0.26,Renovable,2017-07-21
