,value,percentage,tipo_energia,comunidad,id_comunidad,fecha
929,627.78,0.98,No renovable,Melilla,8745,2011-07-19
930,636.12,0.98,No renovable,Melilla,8745,2011-07-20
931,650.97,0.98,No renovable,Melilla,8745,2011-07-21
932,641.47,0.98,No renovable,Melilla,8745,2011-07-22
933,587.44,0.98,No renovable,Melilla,8745,2011-07-23
934,538.52,0.98,No renovable,Melilla,8745,2011-07-24
935,643.99,0.98,No renovable,Melilla,8745,2011-07-25
936,653.85,0.98,No renovable,Melilla,8745,2011-07-26
937,665.15,0.98,No renovable,Melilla,8745,2011-07-27
938,670.6,0.98,No renovable,Melilla,8745,2011-07-28
939,658.44,0.98,No renovable,Melilla,8745,2011-07-29
940,613.22,0.98,No renovable,Melilla,8745,2011-07-30
941,572.52,0.98,No renovable,Melilla,8745,2011-07-31
942,686.67,0.98,No renovable,Melilla,8745,2011-08-01
943,650.56,0.98,No renovable,Melilla,8745,2011-08-02
944,641.78,0.98,No renovable,Melilla,8745,2011-08-03
945,674.65,0.98,No renovable,Melilla,8745,2011-08-04
946,669.38,0.98,No renovable,Melilla,8745,2011-08-05
947,633.72,0.98,No renovable,Melilla,8745,2011-08-06
948,621.35,0.98,No renovable,Melilla,8745,2011-08-07
949,741.4,0.99,No renovable,Melilla,8745,2011-08-08
950,725.3,0.99,No renovable,Melilla,8745,2011-08-09
951,689.48,0.99,No renovable,Melilla,8745,2011-08-10
952,677.54,0.99,No renovable,Melilla,8745,2011-08-11
953,668.17,0.99,No renovable,Melilla,8745,2011-08-12
954,612.26,0.98,No renovable,Melilla,8745,2011-08-13
955,582.55,0.98,No renovable,Melilla,8745,2011-08-14
956,608.55,0.99,No renovable,Melilla,8745,2011-08-15
957,727.67,1.0,No renovable,Melilla,8745,2011-08-16
958,723.87,0.99,No renovable,Melilla,8745,2011-08-17
959,716.44,0.98,No renovable,Melilla,8745,2011-08-18
960,717.27,0.98,No renovable,Melilla,8745,2011-08-19
961,640.82,0.98,No renovable,Melilla,8745,2011-08-20
962,599.03,0.98,No renovable,Melilla,8745,2011-08-21
963,669.57,0.98,No renovable,Melilla,8745,2011-08-22
964,682.35,0.98,No renovable,Melilla,8745,2011-08-23
965,649.81,0.98,No renovable,Melilla,8745,2011-08-24
966,691.84,0.98,No renovable,Melilla,8745,2011-08-25
967,671.84,0.98,No renovable,Melilla,8745,2011-08-26
968,634.56,0.98,No renovable,Melilla,8745,2011-08-27
969,621.46,0.98,No renovable,Melilla,8745,2011-08-28
970,683.1,0.98,No renovable,Melilla,8745,2011-08-29
971,655.04,0.98,No renovable,Melilla,8745,2011-08-30
972,589.96,0.98,No renovable,Melilla,8745,2011-08-31
973,590.49,0.98,No renovable,Melilla,8745,2011-09-01
974,570.48,0.98,No renovable,Melilla,8745,2011-09-02
975,550.65,0.98,No renovable,Melilla,8745,2011-09-03
976,531.01,0.98,No renovable,Melilla,8745,2011-09-04
977,621.89,0.98,No renovable,Melilla,8745,2011-09-05
978,638.63,0.98,No renovable,Melilla,8745,2011-09-06
979,639.46,0.98,No renovable,Melilla,8745,2011-09-07
980,560.14,0.98,No renovable,Melilla,8745,2011-09-08
981,636.34,0.98,No renovable,Melilla,8745,2011-09-09
982,580.4,0.98,No renovable,Melilla,8745,2011-09-10
983,548.43,0.98,No renovable,Melilla,8745,2011-09-11
984,659.38,0.98,No renovable,Melilla,8745,2011-09-12
985,678.61,0.98,No renovable,Melilla,8745,2011-09-13
986,686.28,0.98,No renovable,Melilla,8745,2011-09-14
987,679.23,0.98,No renovable,Melilla,8745,2011-09-15
988,675.77,0.98,No renovable,Melilla,8745,2011-09-16
989,576.62,0.98,No renovable,Melilla,8745,2011-09-17
990,562.71,0.98,No renovable,Melilla,8745,2011-09-18
991,657.7,0.98,No renovable,Melilla,8745,2011-09-19
992,654.18,0.98,No renovable,Melilla,8745,2011-09-20
993,657.52,0.98,No renovable,Melilla,8745,2011-09-21
994,637.56,0.98,No renovable,Melilla,8745,2011-09-22
995,622.12,0.98,No renovable,Melilla,8745,2011-09-23
996,551.57,0.98,No renovable,Melilla,8745,2011-09-24
997,519.8,0.98,No renovable,Melilla,8745,2011-09-25
998,621.67,0.98,No renovable,Melilla,8745,2011-09-26
999,618.38,0.98,No renovable,Melilla,8745,2011-09-27
1000,620.72,0.98,No renovable,Melilla,8745,2011-09-28
1001,616.18,0.98,No renovable,Melilla,8745,2011-09-29
1002,614.46,0.98,No renovable,Melilla,8745,2011-09-30
1003,558.01,0.98,No renovable,Melilla,8745,2011-10-01
1004,533.66,0.99,No renovable,Melilla,8745,2011-10-02
1005,638.52,1.0,No renovable,Melilla,8745,2011-10-03
1006,628.42,1.0,No renovable,Melilla,8745,2011-10-04
1007,615.53,1.0,No renovable,Melilla,8745,2011-10-05
1008,621.33,1.0,No renovable,Melilla,8745,2011-10-06
1009,603.65,1.0,No renovable,Melilla,8745,2011-10-07
1010,561.11,1.0,No renovable,Melilla,8745,2011-10-08
1011,524.49,1.0,No renovable,Melilla,8745,2011-10-09
1012,611.49,1.0,No renovable,Melilla,8745,2011-10-10
1013,616.61,1.0,No renovable,Melilla,8745,2011-10-11
1014,539.0,1.0,No renovable,Melilla,8745,2011-10-12
1015,605.86,1.0,No renovable,Melilla,8745,2011-10-13
1016,598.21,1.0,No renovable,Melilla,8745,2011-10-14
1017,557.85,1.0,No renovable,Melilla,8745,2011-10-15
1018,522.47,1.0,No renovable,Melilla,8745,2011-10-16
1019,593.37,1.0,No renovable,Melilla,8745,2011-10-17
1020,594.59,1.0,No renovable,Melilla,8745,2011-10-18
1021,577.79,1.0,No renovable,Melilla,8745,2011-10-19
1022,583.15,1.0,No renovable,Melilla,8745,2011-10-20
1023,595.26,1.0,No renovable,Melilla,8745,2011-10-21
1024,554.44,1.0,No renovable,Melilla,8745,2011-10-22
1025,513.61,1.0,No renovable,Melilla,8745,2011-10-23
1026,582.91,1.0,No renovable,Melilla,8745,2011-10-24
1027,552.86,0.99,No renovable,Melilla,8745,2011-10-25
1028,542.05,0.98,No renovable,Melilla,8745,2011-10-26
1029,566.3,0.98,No renovable,Melilla,8745,2011-10-27
1030,553.82,0.98,No renovable,Melilla,8745,2011-10-28
1031,511.8,0.97,No renovable,Melilla,8745,2011-10-29
1032,509.51,0.97,No renovable,Melilla,8745,2011-10-30
1033,542.61,0.99,No renovable,Melilla,8745,2011-10-31
1034,515.64,0.98,No renovable,Melilla,8745,2011-11-01
1035,589.83,1.0,No renovable,Melilla,8745,2011-11-02
1036,588.87,1.0,No renovable,Melilla,8745,2011-11-03
1037,579.51,1.0,No renovable,Melilla,8745,2011-11-04
1038,541.38,1.0,No renovable,Melilla,8745,2011-11-05
1039,505.24,1.0,No renovable,Melilla,8745,2011-11-06
1040,493.78,1.0,No renovable,Melilla,8745,2011-11-07
1041,527.97,1.0,No renovable,Melilla,8745,2011-11-08
1042,550.67,1.0,No renovable,Melilla,8745,2011-11-09
1043,569.15,1.0,No renovable,Melilla,8745,2011-11-10
1044,575.93,1.0,No renovable,Melilla,8745,2011-11-11
1045,544.38,1.0,No renovable,Melilla,8745,2011-11-12
1046,519.61,1.0,No renovable,Melilla,8745,2011-11-13
1047,587.67,1.0,No renovable,Melilla,8745,2011-11-14
1048,571.78,1.0,No renovable,Melilla,8745,2011-11-15
1049,587.72,1.0,No renovable,Melilla,8745,2011-11-16
1050,588.53,1.0,No renovable,Melilla,8745,2011-11-17
1051,589.81,1.0,No renovable,Melilla,8745,2011-11-18
1052,558.73,1.0,No renovable,Melilla,8745,2011-11-19
1053,532.06,1.0,No renovable,Melilla,8745,2011-11-20
1054,590.16,1.0,No renovable,Melilla,8745,2011-11-21
1055,591.45,1.0,No renovable,Melilla,8745,2011-11-22
1056,589.83,1.0,No renovable,Melilla,8745,2011-11-23
1057,583.84,1.0,No renovable,Melilla,8745,2011-11-24
1058,587.32,1.0,No renovable,Melilla,8745,2011-11-25
1059,553.99,1.0,No renovable,Melilla,8745,2011-11-26
1060,517.48,1.0,No renovable,Melilla,8745,2011-11-27
1061,594.4,1.0,No renovable,Melilla,8745,2011-11-28
1062,595.59,1.0,No renovable,Melilla,8745,2011-11-29
1063,594.38,1.0,No renovable,Melilla,8745,2011-11-30
1064,583.71,1.0,No renovable,Melilla,8745,2011-12-01
1065,589.35,1.0,No renovable,Melilla,8745,2011-12-02
1066,554.74,1.0,No renovable,Melilla,8745,2011-12-03
1067,533.67,1.0,No renovable,Melilla,8745,2011-12-04
1068,589.64,1.0,No renovable,Melilla,8745,2011-12-05
1069,547.66,1.0,No renovable,Melilla,8745,2011-12-06
1070,602.03,1.0,No renovable,Melilla,8745,2011-12-07
1071,553.63,1.0,No renovable,Melilla,8745,2011-12-08
1072,609.69,1.0,No renovable,Melilla,8745,2011-12-09
1073,572.62,1.0,No renovable,Melilla,8745,2011-12-10
1074,558.27,1.0,No renovable,Melilla,8745,2011-12-11
1075,615.55,1.0,No renovable,Melilla,8745,2011-12-12
1076,623.26,1.0,No renovable,Melilla,8745,2011-12-13
1077,615.86,1.0,No renovable,Melilla,8745,2011-12-14
1078,619.47,1.0,No renovable,Melilla,8745,2011-12-15
1079,616.26,1.0,No renovable,Melilla,8745,2011-12-16
1080,587.94,1.0,No renovable,Melilla,8745,2011-12-17
1081,564.82,1.0,No renovable,Melilla,8745,2011-12-18
1082,627.25,1.0,No renovable,Melilla,8745,2011-12-19
1083,638.1,1.0,No renovable,Melilla,8745,2011-12-20
1084,634.26,1.0,No renovable,Melilla,8745,2011-12-21
1085,623.28,1.0,No renovable,Melilla,8745,2011-12-22
1086,613.88,1.0,No renovable,Melilla,8745,2011-12-23
1087,591.38,1.0,No renovable,Melilla,8745,2011-12-24
1088,534.29,1.0,No renovable,Melilla,8745,2011-12-25
1089,551.1,1.0,No renovable,Melilla,8745,2011-12-26
1090,598.04,1.0,No renovable,Melilla,8745,2011-12-27
1091,599.69,1.0,No renovable,Melilla,8745,2011-12-28
1092,612.52,1.0,No renovable,Melilla,8745,2011-12-29
1093,612.77,1.0,No renovable,Melilla,8745,2011-12-30
1094,594.94,1.0,No renovable,Melilla,8745,2011-12-31
1095,867735.79,0.26,Renovable,Andalucía,4,2011-01-01
1096,784323.4,0.24,Renovable,Andalucía,4,2011-02-01
1097,1108774.35,0.34,Renovable,Andalucía,4,2011-03-01
1098,1065343.41,0.43,Renovable,Andalucía,4,2011-04-01
1099,1050941.12,0.4,Renovable,Andalucía,4,2011-05-01
1100,953015.33,0.31,Renovable,Andalucía,4,2011-06-01
1101,895562.59,0.25,Renovable,Andalucía,4,2011-07-01
1102,925162.66,0.25,Renovable,Andalucía,4,2011-08-01
1103,961073.57,0.26,Renovable,Andalucía,4,2011-09-01
1104,977096.6,0.29,Renovable,Andalucía,4,2011-10-01
1105,738942.36,0.23,Renovable,Andalucía,4,2011-11-01
1106,668950.06,0.22,Renovable,Andalucía,4,2011-12-01
1107,2501288.01,0.74,No renovable,Andalucía,4,2011-01-01
1108,2451763.09,0.76,No renovable,Andalucía,4,2011-02-01
1109,2119350.4,0.66,No renovable,Andalucía,4,2011-03-01
1110,1425632.12,0.57,No renovable,Andalucía,4,2011-04-01
1111,1583182.12,0.6,No renovable,Andalucía,4,2011-05-01
1112,2106369.5,0.69,No renovable,Andalucía,4,2011-06-01
1113,2624682.09,0.75,No renovable,Andalucía,4,2011-07-01
1114,2751088.19,0.75,No renovable,Andalucía,4,2011-08-01
1115,2796347.38,0.74,No renovable,Andalucía,4,2011-09-01
1116,2450321.37,0.71,No renovable,Andalucía,4,2011-10-01
1117,2411184.11,0.77,No renovable,Andalucía,4,2011-11-01
1118,2386896.73,0.78,No renovable,Andalucía,4,2011-12-01
1119,606861.7,0.4,Renovable,Aragón,5,2011-01-01
1120,596409.34,0.39,Renovable,Aragón,5,2011-02-01
1121,710905.72,0.44,Renovable,Aragón,5,2011-03-01
1122,756325.13,0.49,Renovable,Aragón,5,2011-04-01
1123,649660.93,0.4,Renovable,Aragón,5,2011-05-01
1124,657279.62,0.38,Renovable,Aragón,5,2011-06-01
1125,716070.18,0.42,Renovable,Aragón,5,2011-07-01
1126,438889.37,0.3,Renovable,Aragón,5,2011-08-01
1127,352614.92,0.26,Renovable,Aragón,5,2011-09-01
1128,416349.71,0.31,Renovable,Aragón,5,2011-10-01
1129,472635.0,0.34,Renovable,Aragón,5,2011-11-01
1130,631214.74,0.46,Renovable,Aragón,5,2011-12-01
1131,911763.82,0.6,No renovable,Aragón,5,2011-01-01
1132,932475.18,0.61,No renovable,Aragón,5,2011-02-01
1133,893371.31,0.56,No renovable,Aragón,5,2011-03-01
1134,775567.08,0.51,No renovable,Aragón,5,2011-04-01
1135,969308.72,0.6,No renovable,Aragón,5,2011-05-01
1136,1050723.69,0.62,No renovable,Aragón,5,2011-06-01
1137,972923.06,0.58,No renovable,Aragón,5,2011-07-01
1138,1048098.32,0.7,No renovable,Aragón,5,2011-08-01
1139,992921.33,0.74,No renovable,Aragón,5,2011-09-01
1140,917212.09,0.69,No renovable,Aragón,5,2011-10-01
1141,910431.97,0.66,No renovable,Aragón,5,2011-11-01
1142,744884.09,0.54,No renovable,Aragón,5,2011-12-01
1143,40064.48,0.19,Renovable,Cantabria,6,2011-01-01
1144,28779.6,0.15,Renovable,Cantabria,6,2011-02-01
1145,46816.53,0.23,Renovable,Cantabria,6,2011-03-01
1146,33426.37,0.2,Renovable,Cantabria,6,2011-04-01
1147,29677.54,0.2,Renovable,Cantabria,6,2011-05-01
1148,22968.52,0.17,Renovable,Cantabria,6,2011-06-01
1149,26528.75,0.18,Renovable,Cantabria,6,2011-07-01
1150,11546.36,0.1,Renovable,Cantabria,6,2011-08-01
1151,13267.21,0.1,Renovable,Cantabria,6,2011-09-01
1152,15981.56,0.12,Renovable,Cantabria,6,2011-10-01
1153,39322.44,0.24,Renovable,Cantabria,6,2011-11-01
1154,30136.31,0.13,Renovable,Cantabria,6,2011-12-01
1155,175007.27,0.81,No renovable,Cantabria,6,2011-01-01
1156,162808.45,0.85,No renovable,Cantabria,6,2011-02-01
1157,159256.98,0.77,No renovable,Cantabria,6,2011-03-01
1158,137777.34,0.8,No renovable,Cantabria,6,2011-04-01
1159,117363.42,0.8,No renovable,Cantabria,6,2011-05-01
1160,110187.69,0.83,No renovable,Cantabria,6,2011-06-01
1161,123001.4,0.82,No renovable,Cantabria,6,2011-07-01
1162,103845.44,0.9,No renovable,Cantabria,6,2011-08-01
1163,122661.64,0.9,No renovable,Cantabria,6,2011-09-01
1164,120384.94,0.88,No renovable,Cantabria,6,2011-10-01
1165,125533.89,0.76,No renovable,Cantabria,6,2011-11-01
1166,194400.02,0.87,No renovable,Cantabria,6,2011-12-01
1167,793085.18,0.39,Renovable,Castilla - La Mancha,7,2011-01-01
1168,1003586.36,0.46,Renovable,Castilla - La Mancha,7,2011-02-01
1169,1229765.27,0.5,Renovable,Castilla - La Mancha,7,2011-03-01
1170,772220.55,0.41,Renovable,Castilla - La Mancha,7,2011-04-01
1171,731617.52,0.55,Renovable,Castilla - La Mancha,7,2011-05-01
1172,691324.24,0.37,Renovable,Castilla - La Mancha,7,2011-06-01
1173,821849.7,0.38,Renovable,Castilla - La Mancha,7,2011-07-01
1174,800195.41,0.39,Renovable,Castilla - La Mancha,7,2011-08-01
1175,640294.83,0.33,Renovable,Castilla - La Mancha,7,2011-09-01
1176,585232.24,0.32,Renovable,Castilla - La Mancha,7,2011-10-01
1177,814247.49,0.41,Renovable,Castilla - La Mancha,7,2011-11-01
1178,991138.34,0.43,Renovable,Castilla - La Mancha,7,2011-12-01
1179,1223000.06,0.61,No renovable,Castilla - La Mancha,7,2011-01-01
1180,1194603.86,0.54,No renovable,Castilla - La Mancha,7,2011-02-01
1181,1245098.39,0.5,No renovable,Castilla - La Mancha,7,2011-03-01
1182,1092631.33,0.59,No renovable,Castilla - La Mancha,7,2011-04-01
1183,605458.48,0.45,No renovable,Castilla - La Mancha,7,2011-05-01
1184,1191823.77,0.63,No renovable,Castilla - La Mancha,7,2011-06-01
1185,1319963.03,0.62,No renovable,Castilla - La Mancha,7,2011-07-01
1186,1235995.97,0.61,No renovable,Castilla - La Mancha,7,2011-08-01
1187,1318507.97,0.67,No renovable,Castilla - La Mancha,7,2011-09-01
1188,1236006.54,0.68,No renovable,Castilla - La Mancha,7,2011-10-01
1189,1174155.34,0.59,No renovable,Castilla - La Mancha,7,2011-11-01
1190,1319007.81,0.57,No renovable,Castilla - La Mancha,7,2011-12-01
1191,2615084.48,0.76,Renovable,Castilla y León,8,2011-01-01
1192,1719560.53,0.65,Renovable,Castilla y León,8,2011-02-01
1193,2224157.45,0.6,Renovable,Castilla y León,8,2011-03-01
1194,1839247.12,0.57,Renovable,Castilla y León,8,2011-04-01
1195,1399498.48,0.52,Renovable,Castilla y León,8,2011-05-01
1196,1139254.4,0.46,Renovable,Castilla y León,8,2011-06-01
1197,1193338.68,0.43,Renovable,Castilla y León,8,2011-07-01
1198,1084047.09,0.42,Renovable,Castilla y León,8,2011-08-01
1199,945771.08,0.37,Renovable,Castilla y León,8,2011-09-01
1200,1313193.53,0.46,Renovable,Castilla y León,8,2011-10-01
1201,1742848.49,0.56,Renovable,Castilla y León,8,2011-11-01
1202,1708715.03,0.56,Renovable,Castilla y León,8,2011-12-01
1203,805968.71,0.24,No renovable,Castilla y León,8,2011-01-01
1204,928420.1,0.35,No renovable,Castilla y León,8,2011-02-01
1205,1455539.64,0.4,No renovable,Castilla y León,8,2011-03-01
1206,1374941.8,0.43,No renovable,Castilla y León,8,2011-04-01
1207,1273180.06,0.48,No renovable,Castilla y León,8,2011-05-01
1208,1337166.36,0.54,No renovable,Castilla y León,8,2011-06-01
1209,1567922.5,0.57,No renovable,Castilla y León,8,2011-07-01
1210,1469940.46,0.58,No renovable,Castilla y León,8,2011-08-01
1211,1638936.5,0.63,No renovable,Castilla y León,8,2011-09-01
1212,1570037.9,0.54,No renovable,Castilla y León,8,2011-10-01
1213,1380846.81,0.44,No renovable,Castilla y León,8,2011-11-01
1214,1365626.33,0.44,No renovable,Castilla y León,8,2011-12-01
1215,474838.12,0.13,Renovable,Cataluña,9,2011-01-01
1216,468167.14,0.15,Renovable,Cataluña,9,2011-02-01
1217,616333.89,0.19,Renovable,Cataluña,9,2011-03-01
1218,689108.23,0.22,Renovable,Cataluña,9,2011-04-01
1219,663900.52,0.2,Renovable,Cataluña,9,2011-05-01
1220,665655.49,0.17,Renovable,Cataluña,9,2011-06-01
1221,514724.86,0.13,Renovable,Cataluña,9,2011-07-01
1222,503853.2,0.13,Renovable,Cataluña,9,2011-08-01
1223,387657.97,0.1,Renovable,Cataluña,9,2011-09-01
1224,356002.49,0.1,Renovable,Cataluña,9,2011-10-01
1225,430295.25,0.13,Renovable,Cataluña,9,2011-11-01
1226,611204.58,0.19,Renovable,Cataluña,9,2011-12-01
1227,3301707.48,0.87,No renovable,Cataluña,9,2011-01-01
1228,2679001.22,0.85,No renovable,Cataluña,9,2011-02-01
1229,2554037.77,0.81,No renovable,Cataluña,9,2011-03-01
1230,2447804.36,0.78,No renovable,Cataluña,9,2011-04-01
1231,2594599.42,0.8,No renovable,Cataluña,9,2011-05-01
1232,3287936.04,0.83,No renovable,Cataluña,9,2011-06-01
1233,3392713.73,0.87,No renovable,Cataluña,9,2011-07-01
1234,3359492.28,0.87,No renovable,Cataluña,9,2011-08-01
1235,3326480.9,0.9,No renovable,Cataluña,9,2011-09-01
1236,3274441.29,0.9,No renovable,Cataluña,9,2011-10-01
1237,2824027.11,0.87,No renovable,Cataluña,9,2011-11-01
1238,2631116.02,0.81,No renovable,Cataluña,9,2011-12-01
1239,118174.36,0.24,Renovable,País Vasco,10,2011-01-01
1240,105979.63,0.19,Renovable,País Vasco,10,2011-02-01
1241,137495.21,0.41,Renovable,País Vasco,10,2011-03-01
1242,102009.66,0.22,Renovable,País Vasco,10,2011-04-01
1243,87524.94,0.14,Renovable,País Vasco,10,2011-05-01
1244,89805.01,0.11,Renovable,País Vasco,10,2011-06-01
1245,94576.52,0.11,Renovable,País Vasco,10,2011-07-01
1246,79677.93,0.11,Renovable,País Vasco,10,2011-08-01
1247,69299.85,0.09,Renovable,País Vasco,10,2011-09-01
1248,86821.56,0.12,Renovable,País Vasco,10,2011-10-01
1249,100973.11,0.24,Renovable,País Vasco,10,2011-11-01
1250,106153.3,0.19,Renovable,País Vasco,10,2011-12-01
1251,381573.0,0.76,No renovable,País Vasco,10,2011-01-01
1252,445083.87,0.81,No renovable,País Vasco,10,2011-02-01
1253,201542.78,0.59,No renovable,País Vasco,10,2011-03-01
1254,357489.77,0.78,No renovable,País Vasco,10,2011-04-01
1255,530377.92,0.86,No renovable,País Vasco,10,2011-05-01
1256,704153.31,0.89,No renovable,País Vasco,10,2011-06-01
1257,731001.6,0.89,No renovable,País Vasco,10,2011-07-01
1258,631284.06,0.89,No renovable,País Vasco,10,2011-08-01
1259,674438.22,0.91,No renovable,País Vasco,10,2011-09-01
1260,630504.82,0.88,No renovable,País Vasco,10,2011-10-01
1261,313038.58,0.76,No renovable,País Vasco,10,2011-11-01
1262,442686.1,0.81,No renovable,País Vasco,10,2011-12-01
1263,372489.86,0.39,Renovable,Principado de Asturias,11,2011-01-01
1264,283341.74,0.29,Renovable,Principado de Asturias,11,2011-02-01
1265,297839.06,0.31,Renovable,Principado de Asturias,11,2011-03-01
1266,224538.8,0.29,Renovable,Principado de Asturias,11,2011-04-01
1267,172935.62,0.19,Renovable,Principado de Asturias,11,2011-05-01
1268,176116.88,0.18,Renovable,Principado de Asturias,11,2011-06-01
1269,159923.02,0.16,Renovable,Principado de Asturias,11,2011-07-01
1270,131507.4,0.12,Renovable,Principado de Asturias,11,2011-08-01
1271,101269.47,0.08,Renovable,Principado de Asturias,11,2011-09-01
1272,126666.12,0.1,Renovable,Principado de Asturias,11,2011-10-01
1273,172990.2,0.16,Renovable,Principado de Asturias,11,2011-11-01
1274,238046.74,0.24,Renovable,Principado de Asturias,11,2011-12-01
1275,585565.78,0.61,No renovable,Principado de Asturias,11,2011-01-01
1276,692171.36,0.71,No renovable,Principado de Asturias,11,2011-02-01
1277,674233.52,0.69,No renovable,Principado de Asturias,11,2011-03-01
1278,540386.08,0.71,No renovable,Principado de Asturias,11,2011-04-01
1279,733801.69,0.81,No renovable,Principado de Asturias,11,2011-05-01
1280,792389.76,0.82,No renovable,Principado de Asturias,11,2011-06-01
1281,818195.45,0.84,No renovable,Principado de Asturias,11,2011-07-01
1282,936264.4,0.88,No renovable,Principado de Asturias,11,2011-08-01
1283,1213367.36,0.92,No renovable,Principado de Asturias,11,2011-09-01
1284,1165709.16,0.9,No renovable,Principado de Asturias,11,2011-10-01
1285,913119.37,0.84,No renovable,Principado de Asturias,11,2011-11-01
1286,770723.93,0.76,No renovable,Principado de Asturias,11,2011-12-01
1287,63053.91,0.34,Renovable,Comunidad de Madrid,13,2011-01-01
1288,41616.36,0.27,Renovable,Comunidad de Madrid,13,2011-02-01
1289,64960.4,0.37,Renovable,Comunidad de Madrid,13,2011-03-01
1290,72109.41,0.46,Renovable,Comunidad de Madrid,13,2011-04-01
1291,57450.08,0.39,Renovable,Comunidad de Madrid,13,2011-05-01
1292,38461.27,0.3,Renovable,Comunidad de Madrid,13,2011-06-01
1293,39356.22,0.31,Renovable,Comunidad de Madrid,13,2011-07-01
1294,35660.32,0.27,Renovable,Comunidad de Madrid,13,2011-08-01
1295,34550.96,0.28,Renovable,Comunidad de Madrid,13,2011-09-01
1296,30858.86,0.23,Renovable,Comunidad de Madrid,13,2011-10-01
1297,31312.08,0.23,Renovable,Comunidad de Madrid,13,2011-11-01
1298,34621.68,0.23,Renovable,Comunidad de Madrid,13,2011-12-01
1299,122341.25,0.66,No renovable,Comunidad de Madrid,13,2011-01-01
1300,111639.59,0.73,No renovable,Comunidad de Madrid,13,2011-02-01
1301,112361.8,0.63,No renovable,Comunidad de Madrid,13,2011-03-01
1302,85654.2,0.54,No renovable,Comunidad de Madrid,13,2011-04-01
1303,88998.28,0.61,No renovable,Comunidad de Madrid,13,2011-05-01
1304,91244.65,0.7,No renovable,Comunidad de Madrid,13,2011-06-01
1305,86856.32,0.69,No renovable,Comunidad de Madrid,13,2011-07-01
1306,96490.14,0.73,No renovable,Comunidad de Madrid,13,2011-08-01
1307,87840.56,0.72,No renovable,Comunidad de Madrid,13,2011-09-01
1308,105301.0,0.77,No renovable,Comunidad de Madrid,13,2011-10-01
1309,102383.19,0.77,No renovable,Comunidad de Madrid,13,2011-11-01
1310,113155.19,0.77,No renovable,Comunidad de Madrid,13,2011-12-01
1311,304420.3,0.6,Renovable,Comunidad Foral de Navarra,14,2011-01-01
1312,289611.6,0.6,Renovable,Comunidad Foral de Navarra,14,2011-02-01
1313,342386.84,0.63,Renovable,Comunidad Foral de Navarra,14,2011-03-01
1314,332635.06,0.7,Renovable,Comunidad Foral de Navarra,14,2011-04-01
1315,279396.16,0.55,Renovable,Comunidad Foral de Navarra,14,2011-05-01
1316,281109.43,0.6,Renovable,Comunidad Foral de Navarra,14,2011-06-01
1317,348831.96,0.66,Renovable,Comunidad Foral de Navarra,14,2011-07-01
1318,243294.28,0.66,Renovable,Comunidad Foral de Navarra,14,2011-08-01
1319,191134.4,0.53,Renovable,Comunidad Foral de Navarra,14,2011-09-01
1320,265076.28,0.69,Renovable,Comunidad Foral de Navarra,14,2011-10-01
1321,279623.27,0.64,Renovable,Comunidad Foral de Navarra,14,2011-11-01
1322,283022.68,0.69,Renovable,Comunidad Foral de Navarra,14,2011-12-01
1323,206144.25,0.4,No renovable,Comunidad Foral de Navarra,14,2011-01-01
1324,190336.07,0.4,No renovable,Comunidad Foral de Navarra,14,2011-02-01
1325,199817.0,0.37,No renovable,Comunidad Foral de Navarra,14,2011-03-01
1326,139299.8,0.3,No renovable,Comunidad Foral de Navarra,14,2011-04-01
1327,229070.72,0.45,No renovable,Comunidad Foral de Navarra,14,2011-05-01
1328,184422.46,0.4,No renovable,Comunidad Foral de Navarra,14,2011-06-01
1329,178299.6,0.34,No renovable,Comunidad Foral de Navarra,14,2011-07-01
1330,123569.88,0.34,No renovable,Comunidad Foral de Navarra,14,2011-08-01
1331,167834.82,0.47,No renovable,Comunidad Foral de Navarra,14,2011-09-01
1332,120814.72,0.31,No renovable,Comunidad Foral de Navarra,14,2011-10-01
1333,159551.88,0.36,No renovable,Comunidad Foral de Navarra,14,2011-11-01
1334,124863.38,0.31,No renovable,Comunidad Foral de Navarra,14,2011-12-01
1335,244141.02,0.13,Renovable,Comunitat Valenciana,15,2011-01-01
1336,306034.69,0.19,Renovable,Comunitat Valenciana,15,2011-02-01
1337,301873.72,0.17,Renovable,Comunitat Valenciana,15,2011-03-01
1338,197976.79,0.12,Renovable,Comunitat Valenciana,15,2011-04-01
1339,211587.85,0.11,Renovable,Comunitat Valenciana,15,2011-05-01
1340,182779.62,0.1,Renovable,Comunitat Valenciana,15,2011-06-01
1341,231559.88,0.13,Renovable,Comunitat Valenciana,15,2011-07-01
1342,229444.83,0.15,Renovable,Comunitat Valenciana,15,2011-08-01
1343,185608.53,0.13,Renovable,Comunitat Valenciana,15,2011-09-01
1344,187203.68,0.17,Renovable,Comunitat Valenciana,15,2011-10-01
1345,223426.3,0.16,Renovable,Comunitat Valenciana,15,2011-11-01
1346,391415.94,0.2,Renovable,Comunitat Valenciana,15,2011-12-01
1347,1682138.1,0.87,No renovable,Comunitat Valenciana,15,2011-01-01
1348,1343820.91,0.81,No renovable,Comunitat Valenciana,15,2011-02-01
1349,1509896.38,0.83,No renovable,Comunitat Valenciana,15,2011-03-01
1350,1412128.02,0.88,No renovable,Comunitat Valenciana,15,2011-04-01
1351,1687552.84,0.89,No renovable,Comunitat Valenciana,15,2011-05-01
